"geneNames.as.numeric.rownames.res_coef3..1.l3...","res_coef3.adj.P.Val.1.l3."
"XIST",6.87432659474511e-09
"EIF1AY",1.51225979481902e-08
"RPS4Y1",1.51225979481902e-08
"DDX3Y",8.52436353734368e-08
"USP9Y",5.67140219761137e-07
"UTY",7.47040320438621e-07
"ZFY",3.62198380485449e-05
"KDM5D",4.72044013553073e-05
"TTTY15",0.000203209734926014
"NLGN4Y",0.00119995332265886
"SIPA1",0.00161815057761152
"SRGAP3",0.00311345376043376
"CD22",0.00311345376043376
"LOC283674",0.00346911089915704
"CLMN",0.00410804875204592
"TSIX",0.00410804875204592
"SIGIRR",0.00434536060557218
"TXLNGY",0.00485149357264771
"NUP62CL",0.00489269596909369
"GTPBP6",0.00489269596909369
"CYP3A7-CYP3A51P",0.00502715451785481
"AF085937",0.00650832835453912
"1566044_at",0.00659519066377144
"RASIP1",0.00783462841490452
"LOC151121",0.00793527403573418
"CDK2AP2",0.00817943312620859
"AI021902",0.00817943312620859
"ZFP36L1",0.00871837699577855
"OR51B6",0.00892093993696299
"SYNE3",0.00892093993696299
"STAT5B",0.00903166673284185
"ZBED1",0.00909250404248305
"HCG18",0.0113299219942201
"NTN1",0.0113299219942201
"SPI1",0.0126092705677024
"APAF1",0.0139932607812293
"PIAS4",0.0150820913191481
"PLA2G4B",0.01509044097104
"HCP5B",0.015384745890106
"MYH9",0.015384745890106
"CALML5",0.015384745890106
"PTPN12",0.015384745890106
"AL713663",0.015384745890106
"FKBP15",0.015384745890106
"ITGAL",0.015384745890106
"HOMER3",0.015384745890106
"C1orf68",0.015384745890106
"VCAN",0.0158535002793733
"PHTF2",0.0158535002793733
"NFKB2",0.0158535002793733
"CRHR1",0.0161912376739753
"SLC12A9",0.016553156054855
"ZPBP",0.0168086417581292
"AK026378",0.0168086417581292
"AFF2",0.0168086417581292
"CASKIN2",0.0174573135702007
"JAGN1",0.0177987378535681
"PKD1L2",0.0178168273348939
"CLRN1",0.018017272425002
"TP53BP1",0.0183757241779517
"AW085501",0.0183757241779517
"ZNF259P1",0.0183757241779517
"STK11",0.0183757241779517
"FMN1",0.0185871476686626
"BC032043",0.0198620205746531
"GCDH",0.0198620205746531
"ARHGAP22",0.0205919803680993
"LOC158402",0.0205919803680993
"SH3BGRL3",0.0210804942255371
"LOC101930630",0.0210804942255371
"KRTAP4-11",0.0210804942255371
"AA716482",0.0218952304188667
"PGK1",0.0221241689870718
"AW976247",0.0221241689870718
"HMG20B",0.0222176651521698
"DNAJC1",0.0224504135195078
"ZNF733P",0.0225240119543583
"MAP3K6",0.0232349893001075
"NOTCH4",0.0237034579939635
"ARHGEF10L",0.0239250280439163
"243682_at",0.0239250280439163
"GAL3ST1",0.0239250280439163
"LOC101927907",0.0239250280439163
"CCL23",0.0239250280439163
"BMP7",0.0239250280439163
"NFATC3",0.0241756950944362
"INSR",0.0241756950944362
"CARHSP1",0.0242167093316612
"ZNF697",0.0243654948247807
"AB051438",0.024547942990738
"MIR6791",0.0246600572751376
"PPFIBP2",0.0246857506682518
"ACPP",0.0246857506682518
"AHSA2",0.0258148928272495
"SLAMF1",0.0260492124911157
"DENND2A",0.0260492124911157
"RANBP10",0.0264826924472346
"TTN",0.0264826924472346
"ZBED6",0.0264826924472346
"ABTB2",0.0264826924472346
"CBS",0.026656802624579
"LOC101929284",0.026656802624579
"MCOLN2",0.0267535246786147
"ZNF771",0.0267535246786147
"ARHGEF12",0.026810401337579
"DMD",0.0268442445740315
"LINC00881",0.0268780049062061
"UNC5B",0.0268780049062061
"GNA12",0.0268780049062061
"AF130091",0.0268780049062061
"YBX1",0.0268780049062061
"OR4F29",0.0268780049062061
"AI634355",0.0268780049062061
"NTN3",0.0268780049062061
"UBTF",0.0268780049062061
"LOC101928668",0.0268780049062061
"CCDC142",0.0268780049062061
"CAPN10",0.0268817803271765
"TFEB",0.0268997118916835
"ARL3",0.0271067521856275
"CD99",0.0273148911370409
"LINC00892",0.0273148911370409
"FBRSL1",0.027532496786489
"OR8D1",0.027532496786489
"AW612663",0.027896494290529
"AI270858",0.027896494290529
"WHRN",0.027896494290529
"MDH1B",0.027896494290529
"PPARA",0.027896494290529
"PABPC1",0.027896494290529
"NPBWR1",0.027896494290529
"COL1A1",0.027896494290529
"AI742744",0.0281289910897068
"SQSTM1",0.0281825208040769
"OR6A2",0.0281825208040769
"NLGN3",0.0281825208040769
"BC041466",0.0281825208040769
"GUCD1",0.0281825208040769
"PRKD2",0.0281825208040769
"ITPR2",0.0281825208040769
"IFRD2",0.0281825208040769
"MMEL1",0.0281825208040769
"LIMD1",0.0281825208040769
"LOC101927122",0.0281825208040769
"ARHGEF40",0.0281825208040769
"ARRB1",0.0281825208040769
"R56808",0.0281825208040769
"LOC388456",0.0281825208040769
"TBC1D2",0.0281825208040769
"AA702961",0.0281825208040769
"PIEZO1",0.0281825208040769
"AU147851",0.0281825208040769
"ANKRD26P3",0.0281825208040769
"PMEPA1",0.0281825208040769
"TMCC1",0.0281825208040769
"PDGFB",0.0281825208040769
"MAP3K11",0.0281825208040769
"HSPB7",0.0281825208040769
"SFRP1",0.0281825208040769
"PHTF1",0.0281825208040769
"TRIM56",0.0281825208040769
"CAPN15",0.0281825208040769
"LINC01122",0.0281825208040769
"DCAF7",0.0281825208040769
"UCKL1",0.0281825208040769
"RAB2A",0.0281825208040769
"TLN1",0.0281825208040769
"MGC27345",0.0281825208040769
"IKZF3",0.0281825208040769
"ZFX",0.0281825208040769
"HEY2",0.0281825208040769
"AK000030",0.0281825208040769
"WDFY2",0.0281825208040769
"ZNF644",0.0281825208040769
"BF513944",0.0281825208040769
"BCL11A",0.0281825208040769
"RAPGEF3",0.0281825208040769
"C2orf61",0.0281825208040769
"TBC1D16",0.0281825208040769
"METTL21EP",0.0281825208040769
"MAN1A2",0.0281825208040769
"CFAP221",0.0281825208040769
"EXOSC10",0.0281825208040769
"LOC105369748",0.0281825208040769
"TRIM24",0.0281825208040769
"GRM6",0.0281825208040769
"ZNF776",0.0281825208040769
"TWF1",0.0281825208040769
"DARS-AS1",0.0281825208040769
"C1QL1",0.0281825208040769
"BF510739",0.0281825208040769
"CHIC1",0.0281825208040769
"CNOT6L",0.0281825208040769
"BF724621",0.0281825208040769
"C10orf2",0.0281825208040769
"PACS2",0.0281825208040769
"MLLT1",0.0281825208040769
"LOC102724689",0.0281825208040769
"NLRP14",0.0281825208040769
"ODF3B",0.0281825208040769
"KRTAP11-1",0.0281825208040769
"ZNF562",0.0281825208040769
"IGH",0.0281825208040769
"SPRR1B",0.0281825208040769
"TMEM37",0.0284023315020832
"SLCO3A1",0.0284023315020832
"SRPK1",0.0284023315020832
"CALD1",0.0284023315020832
"RPS15A",0.0284023315020832
"LL0XNC01-116E7.2",0.0284023315020832
"AKT3",0.0284023315020832
"N4BP2L1",0.0284023315020832
"SCARF2",0.0284023315020832
"MAGI3",0.0284023315020832
"AW979018",0.0284023315020832
"GPR107",0.0284023315020832
"AK023427",0.0284023315020832
"BARX1",0.0284023315020832
"MID2",0.0284023315020832
"INPPL1",0.0284023315020832
"NME4",0.0284023315020832
"LYAR",0.0284023315020832
"SLC39A13",0.0284023315020832
"UGT1A3",0.0284023315020832
"AW629429",0.0284023315020832
"NOL12",0.0284023315020832
"MSL1",0.0284023315020832
"AW971863",0.0284023315020832
"FAM87B",0.0284023315020832
"PIK3C2A",0.0284023315020832
"T99769",0.0284023315020832
"ACRV1",0.0284023315020832
"NFIC",0.0284023315020832
"SUN3",0.0284023315020832
"HSF1",0.0284023315020832
"ALB",0.0284023315020832
"216547_at",0.0284023315020832
"DNASE1L2",0.0284023315020832
"AF085980",0.0284023315020832
"ZNF333",0.0284309561207259
"WDFY3",0.0284309561207259
"AA651888",0.0284309561207259
"MEX3D",0.0284309561207259
"DMRTC1B",0.0284309561207259
"UBE2J2",0.0284309561207259
"ZNF638",0.0284309561207259
"ZNF419",0.0284309561207259
"TAF4B",0.0284309561207259
"LRGUK",0.0284309561207259
"UBA6",0.0284309561207259
"LOC101929752",0.0284309561207259
"MIR4745",0.0284309561207259
"BCLAF1",0.0284309561207259
"ALYREF",0.0284309561207259
"210230_at",0.0284309561207259
"EMILIN1",0.0284309561207259
"CYP2B6",0.0284309561207259
"AI023795",0.0284309561207259
"1553083_at",0.0284309561207259
"WWTR1",0.0284309561207259
"SLC22A25",0.0284309561207259
"RAI14",0.0284309561207259
"AF161366",0.0284309561207259
"AI962487",0.0284309561207259
"BC014866",0.0284309561207259
"MYO9B",0.0284309561207259
"MGAT3",0.0284309561207259
"PPP6R2",0.0284309561207259
"CYP2B7P",0.0284309561207259
"CA8",0.0284309561207259
"SLC19A1",0.0284309561207259
"CYHR1",0.0284309561207259
"KIR2DS1",0.0285242602329628
"ZBTB17",0.0285242602329628
"SZRD1",0.0287682319656484
"VAV2",0.0287682319656484
"LOC101927766",0.028788477854211
"FLII",0.028788477854211
"OR4D1",0.028788477854211
"KLF8",0.028788477854211
"RNF17",0.028788477854211
"BF513295",0.028788477854211
"ETFBKMT",0.028788477854211
"TXNDC2",0.028788477854211
"VEGFB",0.028788477854211
"TP53TG1",0.028788477854211
"TXN2",0.028788477854211
"BE856302",0.028788477854211
"CPM",0.028788477854211
"TYRO3P",0.0287949712075173
"AK025387",0.0287949712075173
"ZC3H13",0.0287949712075173
"FGFRL1",0.0287949712075173
"LINC00032",0.0287949712075173
"ITPKB",0.0287949712075173
"AI732427",0.0287949712075173
"LAYN",0.0287949712075173
"AA021230",0.0287949712075173
"STAC3",0.0287949712075173
"TRAM1",0.0287949712075173
"ERC1",0.0287949712075173
"ZFP28",0.0287949712075173
"CCNK",0.0287949712075173
"LINC00452",0.0287949712075173
"NMNAT2",0.0287949712075173
"TRPM4",0.0287949712075173
"ATP6V1E2",0.0287949712075173
"AW449624",0.0287949712075173
"AK095353",0.0287949712075173
"IQCF5-AS1",0.0287949712075173
"AK024860",0.0287949712075173
"TRAF3IP2-AS1",0.0287949712075173
"GEMIN2",0.0287949712075173
"DDX31",0.0287949712075173
"AK074226",0.0287949712075173
"UCHL1",0.0287949712075173
"RBBP6",0.0287949712075173
"LOC100507391",0.0287949712075173
"LTBP3",0.0287949712075173
"LINC00301",0.0287949712075173
"FRAS1",0.0287949712075173
"PDGFRB",0.0287949712075173
"PLEC",0.0287949712075173
"DERL2",0.0287949712075173
"KIR2DS5",0.0287949712075173
"ANKRD23",0.0287949712075173
"SNORA65",0.0287949712075173
"POLR2L",0.0287949712075173
"BC037339",0.0287949712075173
"GAFA2",0.0287949712075173
"AW963995",0.0287949712075173
"AI433880",0.0287949712075173
"AI652352",0.0287949712075173
"MGC15885",0.0287949712075173
"METRN",0.0287949712075173
"ACVR2B",0.0287949712075173
"AV700403",0.0287949712075173
"MRPL52",0.0287949712075173
"IFNA17",0.0287949712075173
"Y13187",0.0287949712075173
"244106_at",0.0287949712075173
"LCAT",0.0287949712075173
"CYP2C19",0.0287949712075173
"UIMC1",0.0287949712075173
"PABPC3",0.0287949712075173
"LTBP4",0.0287949712075173
"LINC01354",0.0287949712075173
"234518_at",0.0287949712075173
"SOX18",0.0287949712075173
"236940_at",0.0287949712075173
"AA772874",0.0287949712075173
"LDLRAP1",0.0287949712075173
"MIR6756",0.0287949712075173
"RWDD2A",0.0287949712075173
"NME3",0.0287949712075173
"LOC105369167",0.0287949712075173
"LOC101928748",0.0287949712075173
"AF086534",0.0287949712075173
"SV2C",0.0287949712075173
"TGDS",0.0287949712075173
"HECTD2",0.0287949712075173
"ALKBH3-AS1",0.0287949712075173
"PLCE1",0.0287949712075173
"CCNT2",0.0287949712075173
"MAGEA6",0.0287949712075173
"TAF10",0.0287949712075173
"TXNDC8",0.0287949712075173
"IGHMBP2",0.0287949712075173
"B4GALT6",0.0287949712075173
"AA524123",0.0287949712075173
"LOC102724561",0.0287949712075173
"RNASEH2B",0.0290328686455461
"LOC102723701",0.0290328686455461
"PRRC2A",0.0290328686455461
"PRDM9",0.0290328686455461
"CCDC107",0.0290328686455461
"NEGR1-IT1",0.0290328686455461
"CD80",0.0290328686455461
"HIC1",0.0290328686455461
"AF075107",0.0290328686455461
"SFSWAP",0.0290328686455461
"MIR2682",0.0290328686455461
"WNT6",0.0290328686455461
"UBE3A",0.0290328686455461
"DNM2",0.0290328686455461
"WWC3",0.0290328686455461
"LOC401324",0.0290328686455461
"GRID1",0.0290328686455461
"BC015125",0.0290328686455461
"HLA-DOB",0.0290328686455461
"TBC1D9B",0.0290328686455461
"AF116608",0.0290661419260885
"GNA14",0.0290661419260885
"LOC692247",0.0290661419260885
"MACF1",0.0290661419260885
"THNSL2",0.0290661419260885
"AI079534",0.0290661419260885
"LOC101929479",0.0290661419260885
"CORO1B",0.0290661419260885
"EXOC7",0.0290661419260885
"LOXL2",0.0290661419260885
"STK40",0.0290661419260885
"MLYCD",0.0290661419260885
"SOWAHC",0.0290661419260885
"DPP10-AS3",0.0290661419260885
"ZNF268",0.0290661419260885
"DDX60L",0.0290661419260885
"HSP90B1",0.0290661419260885
"PKP3",0.0290661419260885
"RMST",0.0290661419260885
"RIN3",0.0290661419260885
"AK022254",0.0290661419260885
"STK38",0.0290661419260885
"FAH",0.0290661419260885
"PCAT4",0.0290661419260885
"BC017948",0.0290661419260885
"SPHK2",0.0290661419260885
"NDUFV3",0.0290661419260885
"TAS2R8",0.0290661419260885
"TGFB3",0.029068679377889
"TNS1",0.029068679377889
"SLC39A7",0.0291179118807921
"APLN",0.0291179118807921
"CNDP2",0.0291318168530237
"ZBTB7A",0.0291318168530237
"SLC45A2",0.0294140765482466
"ELF1",0.0296714682413899
"AW513654",0.0296714682413899
"AA431623",0.0296714682413899
"DOCK9-AS2",0.0296714682413899
"EOMES",0.0296714682413899
"SCAF4",0.0296714682413899
"PLEKHA4",0.0296714682413899
"KLF6",0.0296714682413899
"AI458419",0.0296714682413899
"URI1",0.0296714682413899
"ZNF19",0.0296714682413899
"TRAPPC9",0.0296714682413899
"INO80B-WBP1",0.0296714682413899
"HGF",0.0296714682413899
"CYP1B1",0.0296714682413899
"SPIN3",0.0296714682413899
"TP53I13",0.0296714682413899
"SLC15A3",0.0296714682413899
"BF196252",0.0296714682413899
"LINC-PINT",0.0296714682413899
"ST3GAL3",0.0296714682413899
"AF086325",0.0296714682413899
"AF147403",0.0296714682413899
"AL049988",0.0296714682413899
"LOXL4",0.0296714682413899
"ARHGDIB",0.0296714682413899
"AF086318",0.0296714682413899
"WIZ",0.0296714682413899
"PPP2R1B",0.0296768409022096
"R49603",0.0296768409022096
"OTP",0.0296768409022096
"LOC100505984",0.0296768409022096
"LOC101927815",0.0296768409022096
"220906_at",0.0296768409022096
"SH3BP4",0.0296768409022096
"FAM205BP",0.0296768409022096
"MOB3A",0.0296768409022096
"ZIM2",0.0296768409022096
"LINC00919",0.0296768409022096
"GDPD1",0.0296768409022096
"PPP1CB",0.0296768409022096
"RP9",0.0296768409022096
"A4GALT",0.0296768409022096
"C10orf76",0.0296768409022096
"CUL5",0.0296768409022096
"LCE1E",0.0296768409022096
"C8orf82",0.0296768409022096
"EHMT1",0.0296768409022096
"BC043428",0.0296768409022096
"RTTN",0.0296768409022096
"ANO8",0.0296768409022096
"CGB1",0.0296768409022096
"SIRT5",0.0296768409022096
"PARP9",0.0296768409022096
"BC026120",0.0296768409022096
"GALNT5",0.0296768409022096
"C10orf88",0.0296768409022096
"AA331299",0.0296768409022096
"PCSK5",0.0296768409022096
"RIT1",0.0296768409022096
"TCAF1",0.0296768409022096
"MBD3",0.0296768409022096
"NOS3",0.0296768409022096
"ZNF93",0.0296768409022096
"KLK3",0.0296768409022096
"ADA",0.0296768409022096
"UNK",0.0296768409022096
"POM121C",0.0296768409022096
"NOTCH3",0.0296768409022096
"BCL10",0.0296768409022096
"HOXC11",0.0296768409022096
"IFNLR1",0.0296768409022096
"SPATA19",0.0296768409022096
"CLEC4F",0.0296768409022096
"BGN",0.0296768409022096
"ERCC4",0.0296768409022096
"ELFN2",0.0296768409022096
"CLN8",0.0296768409022096
"AKAP17A",0.0297015048126058
"CDKN1C",0.0297015048126058
"RAB21",0.0297714665147993
"ZBTB37",0.0297714665147993
"229525_at",0.0297714665147993
"GJC2",0.0298470199446509
"WNK1",0.0298789744928341
"HIPK2",0.0298789744928341
"STK4-AS1",0.0299700064567009
"LOC339166",0.0299944656576734
"SUSD4",0.0300179107772604
"MTMR7",0.0300179107772604
"FCRL2",0.0300179107772604
"WDFY4",0.0300179107772604
"COL27A1",0.0300179107772604
"LOC101927159",0.0300179107772604
"GNA11",0.0300179107772604
"KANK2",0.0300179107772604
"CADM4",0.0300179107772604
"MBNL2",0.0300179107772604
"LOC100130987",0.0300179107772604
"NAA60",0.0300179107772604
"LOC101930114",0.0300179107772604
"LY6G5B",0.0300179107772604
"DRC7",0.0300179107772604
"AIFM3",0.0300179107772604
"TPRA1",0.0300179107772604
"DEFB106B",0.0300179107772604
"CELF2-AS1",0.0300179107772604
"DDAH2",0.0300179107772604
"TPH2",0.0300179107772604
"IFT140",0.0300179107772604
"LOC101928963",0.0300179107772604
"MEP1B",0.030077579575928
"IL23R",0.030077579575928
"CSRNP3",0.030077579575928
"BI599409",0.030077579575928
"TMEM110",0.030077579575928
"POMC",0.030077579575928
"AI424825",0.0301168263432753
"STK32A",0.0301168263432753
"MYPN",0.0301168263432753
"DNAH6",0.0301168263432753
"MGEA5",0.0301168263432753
"BF508991",0.0301249721587304
"242816_at",0.0301249721587304
"INO80C",0.0301249721587304
"ZNF524",0.0301249721587304
"ICE2",0.0301249721587304
"BOLA2B",0.0301249721587304
"ADGRB1",0.0301249721587304
"MIR637",0.0301249721587304
"CTAGE1",0.0301249721587304
"TNS2",0.0301249721587304
"AA257109",0.0301249721587304
"PRR9",0.0301249721587304
"SSBP4",0.0301249721587304
"ITGA8",0.0301249721587304
"AL049351",0.0301249721587304
"MAT2B",0.0301249721587304
"CHST12",0.0301249721587304
"CD82",0.0301462725349967
"ITGB2-AS1",0.0301462725349967
"USP54",0.0301462725349967
"ARHGAP20",0.0301462725349967
"NANP",0.0301462725349967
"TCHP",0.0301462725349967
"ZNF688",0.0301462725349967
"AW902013",0.0301462725349967
"AI133721",0.0301462725349967
"MYOC",0.0301462725349967
"SSBP2",0.0301462725349967
"AI934909",0.0301462725349967
"LINC00685",0.0301462725349967
"BC014996",0.0301462725349967
"KRT74",0.0301462725349967
"MIR8072",0.0301462725349967
"KLK4",0.0301462725349967
"FLJ37453",0.0301462725349967
"UEVLD",0.0301462725349967
"COA4",0.030174460584762
"TRAV12-2",0.030174460584762
"DMPK",0.030174460584762
"USP13",0.030174460584762
"KRTAP5-8",0.030174460584762
"PC",0.030174460584762
"HTR1F",0.030174460584762
"TSC22D4",0.030174460584762
"PSMB10",0.030174460584762
"LINC00671",0.030174460584762
"DDX39A",0.030174460584762
"IGKC",0.030174460584762
"X69637",0.030174460584762
"LIMS4",0.030174460584762
"1560868_s_at",0.030174460584762
"SERPINB2",0.030174460584762
"IKZF2",0.030174460584762
"ACTR6",0.030174460584762
"ARHGEF39",0.030174460584762
"ARGLU1",0.030174460584762
"TMED9",0.030174460584762
"MGC10814",0.030174460584762
"ZNF580",0.030174460584762
"AI023444",0.030174460584762
"IFNA4",0.030174460584762
"GTF3C6",0.0302877414928823
"CARMIL1",0.0302877414928823
"PHLDA3",0.0302877414928823
"ADCY8",0.0302877414928823
"TBC1D13",0.0302877414928823
"AK027254",0.0303075984352726
"KDM5C",0.0303075984352726
"MED26",0.0303387066641446
"R3HCC1",0.0303554260814984
"AF086474",0.030358508502423
"ZNF503",0.030358508502423
"F2R",0.030358508502423
"PRO2214",0.030358508502423
"SUSD1",0.030358508502423
"AW384895",0.030358508502423
"FOXO4",0.030358508502423
"MED31",0.030358508502423
"KRT2",0.030358508502423
"NRDE2",0.030358508502423
"CRTC3",0.030358508502423
"FCHSD2",0.030358508502423
"RRBP1",0.030358508502423
"NPAP1",0.030358508502423
"RAD51-AS1",0.030358508502423
"STEAP3",0.030358508502423
